name,role,profession,family,p index,year
ur-mes,,ensik[ruler],,117358,86.1014
ur-mes,,ensik[ruler],,125758,86.1015
ur-mes,,ensik[ruler],,129468,86.1024
ur-mes,,ensik[ruler],,116900,86.1025
ur-mes,,,,211889,87.011
ur-mes],,,,107898,74.08
ur-mes],,,,104398,78.09
ur-mu,,,,100284,
ur-mu,,,,116193,
ur-mu,,,,117288,
ur-mu,,,,123488,
ur-mu,,,,128130,
ur-mu,,,,134066,
ur-mu,,,,136225,
ur-mu,,,,145572,
ur-mu-ru,['recipient'],,,123865,69.06
ur-mu,,,,123279,61.06
ur-mu,['recipient'],,,103971,62.07
ur-mu,,,,136279,65
ur-mu,,,,248626,65.0923
ur-mu,,,,106439,66.1209
ur-mu,,,,469537,66.1219
ur-mu,,Å¡akkanak[general],,124521,67.02
ur-mu,,,,125781,67.0715
ur-mu,,,,292620,68.11
ur-mu,,Å¡akkanak[general],,127307,69.0826
ur-nigar,,,,101458,
ur-nigar,,lal[small],,106298,
ur-nigar,,,,107622,
ur-nigar,,,,110433,
ur-nigar,,,,118380,
ur-nigar,,,,122160,
ur-nigar,,,,123372,
ur-nigar,,,,123621,
ur-nigar,,,,124855,
ur-nigar,,,,125025,
ur-nigar,,,,125445,
ur-nigar,,,,126313,
ur-nigar,,,,129413,
ur-nigar,,,,142050,
ur-nigar,,,,430452,
ur-nigar,,dubsar[scribe],dumu inim-{d}Å¡araâ‚‚,235785,
ur-nigar!{gar},,,,107691,65.0616
ur-nigar#?,,,,124603,
ur-nigar#[{gar}],,,,142790,
ur-nigar#[{gar}],,,,142939,
ur-nigar#[{gar}],,,,145799,
ur-nigar#[{gar}],,,,122815,54.11
ur-nigar#[{gar}],,,,142427,63.12
ur-nigar#[{gar}],,,,107606,64.102
ur-nigar#[{gar}],,,,100990,86.01
ur-nigar#{gar#},,,,122815,54.11
ur-nigar#{gar},,,,110433,
ur-nigar#{gar},,Å¡abra[administrator],,126589,
ur-nigar#{gar},,,,235607,
ur-nigar#{gar},,teÅ‹[approach],,235579,62.0128
ur-nigar#{gar},,,,109516,63.1212
ur-nigar#{gar},,,,113623,66.1221
ur-nigar#{gar},,,,127404,68.05
ur-nigar#{gar},,,,126168,81.032
ur-nigar-[...],,,,331987,64.05
ur-nigar,,,,106141,51.01
ur-nigar,,dubsar[scribe],,136255,61.12
ur-nigar,,,,142400,62.02
ur-nigar,,,,101302,62.0215
ur-nigar,,,,123321,64.0527
ur-nigar,,,,303709,64.0528
ur-nigar,,,,212142,64.09
ur-nigar,,,,142868,65.03
ur-nigar,,,,320504,65.0507
ur-nigar,,,,134877,65.0517
ur-nigar,,,,108787,65.0822
ur-nigar,,,,118628,65.1105
ur-nigar,,,,122157,66.0906
ur-nigar,,,,210103,67.0317
ur-nigar,,,,124959,68.0524
ur-nigar,,,,134962,68.0804
ur-nigar,,,,292620,68.11
ur-nigar,,,,126538,69.011
ur-nigar,,,,127615,70.01
ur-nigar,,Å¡abra[administrator],,106004,70.11
ur-nigar,,,,116169,71.031
ur-nigar,,,,122663,71.0512
ur-nigar,,,,117620,71.0617
ur-nigar,,,,131594,71.1009
ur-nigar,,,,116213,74.0324
ur-nigar,,,,104476,74.11
ur-nigar,,lu[person],,114048,75.0802
ur-nigar,,,,111800,78.0701
ur-nigar,,,,102825,80.0524
ur-nigar,,,,125836,80.1105
ur-nigar,,,,141930,80.1205
ur-nigar,['source'],,,117195,81.12
ur-nigar,,,,118477,86.04
ur-nigar[{gar}],,kaguruk[supervisor],,101406,
ur-nigar[{gar}],,,,106851,
ur-nigar[{gar}],,,,126378,
ur-nigar[{gar}],,,,145572,
ur-nigar[{gar}],,kaguruk[supervisor],,135019,61.1221
ur-nigar[{gar}],,,,123500,64.0423
ur-nigar[{gar}],,,,101414,65
ur-nigar[{gar}],,,,101416,65.0101
ur-nigar[{gar}],,,,105107,65.011
ur-nigar[{gar}],,,,123444,65.0123
ur-nigar[{gar}],,,,100339,69.02
ur-nigar[{gar}],,,,134937,77.0606
ur-nigar{gar#?},,,,131089,69.01
ur-nigar{gar#},,,,142403,
ur-nigar{gar#},,,,235383,
ur-nigar{gar#},,,,416457,62.042
ur-nigar{gar#},,,,320811,64.011
ur-nigar{gar#},,,,332158,66.08
ur-nigar{gar#},,,,102820,68.0327
ur-nigar{gar},,,,100820,
ur-nigar{gar},,,,101012,
ur-nigar{gar},['source'],,,103017,
ur-nigar{gar},,,,103219,
ur-nigar{gar},,,,103394,
ur-nigar{gar},['source'],Å¡akkanak[general],,104117,
ur-nigar{gar},,,,104225,
ur-nigar{gar},,,,106138,
ur-nigar{gar},,kaguruk[supervisor],,106315,
ur-nigar{gar},,lu[person],dumu pu-Å¡u-ki-in,106320,
ur-nigar{gar},,,,106427,
ur-nigar{gar},,,,106445,
ur-nigar{gar},['source'],,dumu ur-{d}bilâ‚ƒ,107373,
ur-nigar{gar},,,,107565,
ur-nigar{gar},,kaguruk[supervisor],,107583,
ur-nigar{gar},,,,107591,
ur-nigar{gar},,,,108027,
ur-nigar{gar},,,,108028,
ur-nigar{gar},,,,108029,
ur-nigar{gar},,,,109495,
ur-nigar{gar},,Å¡agia[cup-bearer],,112150,
ur-nigar{gar},,,,113173,
ur-nigar{gar},,santanak[gardener],,113396,
ur-nigar{gar},,kaguruk[supervisor],,113396,
ur-nigar{gar},['source'],,,114127,
ur-nigar{gar},,,,115531,
ur-nigar{gar},,kaguruk[supervisor],,115532,
ur-nigar{gar},,kaguruk[supervisor],,115533,
ur-nigar{gar},,,,117278,
ur-nigar{gar},,,,117511,
ur-nigar{gar},,,,117629,
ur-nigar{gar},,Å¡akkanak[general],,122149,
ur-nigar{gar},,kaguruk[supervisor],,122149,
ur-nigar{gar},,nubanda[overseer],,122170,
ur-nigar{gar},,kaguruk[supervisor],,122177,
ur-nigar{gar},,,,122691,
ur-nigar{gar},['source'],kaguruk[supervisor],,123230,
ur-nigar{gar},,,,123230,
ur-nigar{gar},,,,123272,
ur-nigar{gar},,,,123304,
ur-nigar{gar},,,,123338,
ur-nigar{gar},,nubanda[overseer],,123359,
ur-nigar{gar},,kaguruk[supervisor],,123369,
ur-nigar{gar},,,,123374,
ur-nigar{gar},,kaguruk[supervisor],,123375,
ur-nigar{gar},,,,123476,
ur-nigar{gar},,,,123488,
ur-nigar{gar},,,,123594,
ur-nigar{gar},,,,123629,
ur-nigar{gar},,,,124313,
ur-nigar{gar},,,,124433,
ur-nigar{gar},,kaguruk[supervisor],,124435,
ur-nigar{gar},,simug[smith],,125069,
ur-nigar{gar},,kaguruk[supervisor],,125431,
ur-nigar{gar},,dab[seize],,125630,
ur-nigar{gar},,,,125990,
ur-nigar{gar},,,,126474,
ur-nigar{gar},,kaguruk[supervisor],,126813,
ur-nigar{gar},,sipad[shepherd],,128589,
ur-nigar{gar},,kaguruk[supervisor],,128759,
ur-nigar{gar},,,,128762,
ur-nigar{gar},['source'],kuÅ¡[official],,129506,
ur-nigar{gar},['source'],,,129506,
ur-nigar{gar},,kuÅ¡[official],,129506,
ur-nigar{gar},,,,130348,
ur-nigar{gar},,kuÅ¡[official],,131103,
ur-nigar{gar},,,,131962,
ur-nigar{gar},,,,131990,
ur-nigar{gar},,,,132054,
ur-nigar{gar},,,,133838,
ur-nigar{gar},,kaguruk[supervisor],,133982,
ur-nigar{gar},,kaguruk[supervisor],,134789,
ur-nigar{gar},,kaguruk[supervisor],,134790,
ur-nigar{gar},,,,134795,
ur-nigar{gar},,,,135021,
ur-nigar{gar},,,,142054,
ur-nigar{gar},,,,143146,
ur-nigar{gar},,,,145235,
ur-nigar{gar},,kaguruk[supervisor],,145800,
ur-nigar{gar},,kaguruk[supervisor],,201038,
ur-nigar{gar},,kaÅ¡[runner],,210309,
ur-nigar{gar},,idu[doorkeeper],dumu wa-ad-da,235348,
ur-nigar{gar},,,,235583,
ur-nigar{gar},,kaguruk[supervisor],,320524,
ur-nigar{gar},,,,320824,
ur-nigar{gar},,kaguruk[supervisor],,330171,
ur-nigar{gar},,dab[seize],,332038,
ur-nigar{gar},,,,332161,
ur-nigar{gar},,kaguruk[supervisor],,391023,
ur-nigar{gar},,,,416460,
ur-nigar{gar},,,,430577,
ur-nigar{gar},,,,430578,
ur-nigar{gar},,,,430579,
ur-nigar{gar},,,,430580,
ur-nigar{gar},,,,430581,
ur-nigar{gar},,,,430620,
ur-nigar{gar},,,,456873,
ur-nigar{gar},,,,457344,
ur-nigar{gar},,,,457764,
ur-nigar{gar},,,,458436,
ur-nigar{gar},,,,458683,
ur-nigar{gar},,,,458839,
ur-nigar{gar},,,,235920,
ur-nigar{gar},,kaguruk[supervisor],,211499,
ur-nigar{gar},['intermediary'],,,272553,
ur-nigar{gar},,,,272559,
ur-nigar{gar},,,,212284,
ur-nigar{gar}-[ta],['source'],,,117462,
ur-nigar{gar}-keâ‚„#,,,,102505,65.12
ur-nigar{gar}-keâ‚„,,,,122816,60.12
ur-nigar{gar}-keâ‚„,,,,122816,60.12
ur-nigar{gar}-keâ‚„,,,,142427,63.12
ur-nigar{gar}-keâ‚„,,,,106114,64.0515
ur-nigar{gar}-keâ‚„,,,,122593,64.0527
ur-nigar{gar}-keâ‚„,,,,143725,64.1205
ur-nigar{gar}-keâ‚„,,,,134266,65.0117
ur-nigar{gar}-keâ‚„,,,,123320,65.0613
ur-nigar{gar}-keâ‚„,,,,109553,65.1214
ur-nigar{gar}-keâ‚„,,,,114069,68.08
ur-nigar{gar}-keâ‚„,,,,407053,68.11
ur-nigar{gar}-me,,,,123626,
ur-nigar{gar}-ta,['source'],,,416196,51.12
ur-nigar{gar}-ta,['source'],,,106455,53
ur-nigar{gar}-ta,['source'],,,134751,64
ur-nigar{gar}-ta,['source'],,,117285,64.01
ur-nigar{gar}-ta,,,,109547,65.0823
ur-nigar{gar}-ta,['source'],,,105850,68.1101
ur-nigar{gar}-ta,['source'],,,101424,71
ur-nigar{gar}-ta,['source'],,,145102,84.12
ur-nigar{gar}-Å¡eâ‚ƒ,,,,113951,
ur-nigar{gar},,,,123687,18.112
ur-nigar{gar},,,,133946,45.0722
ur-nigar{gar},,,,390796,49.06
ur-nigar{gar},,,,107554,51.05
ur-nigar{gar},,,,123722,52.02
ur-nigar{gar},,,,211533,53.05
ur-nigar{gar},,,,127258,54.06
ur-nigar{gar},,,,101297,54.09
ur-nigar{gar},,,,122815,54.11
ur-nigar{gar},,,,132143,56.04
ur-nigar{gar},,,,122641,56.05
ur-nigar{gar},,,,112397,58.05
ur-nigar{gar},,,,122700,59.0826
ur-nigar{gar},,,,303730,60
ur-nigar{gar},,,,392635,60.06
ur-nigar{gar},,,,143513,60.09
ur-nigar{gar},,,,106418,60.11
ur-nigar{gar},,,,134032,60.11
ur-nigar{gar},,,,122816,60.12
ur-nigar{gar},['source'],,,129464,60.12
ur-nigar{gar},['recipient'],teÅ‹[approach],,133914,61
ur-nigar{gar},,,,117595,61.0124
ur-nigar{gar},,kaguruk[supervisor],,210357,61.0429
ur-nigar{gar},,Å¡akkanak[general],,200999,61.05
ur-nigar{gar},['recipient'],teÅ‹[approach],,200999,61.05
ur-nigar{gar},,,,416408,61.05
ur-nigar{gar},,kaguruk[supervisor],,123370,61.0512
ur-nigar{gar},,kaguruk[supervisor],,125485,61.0628
ur-nigar{gar},,muhaldim[cook],,105137,61.07
ur-nigar{gar},['recipient'],teÅ‹[approach],,211649,61.0718
ur-nigar{gar},,,,105813,61.09
ur-nigar{gar},,unud[cowherd],,124417,61.09
ur-nigar{gar},['recipient'],teÅ‹[approach],,128611,61.1001
ur-nigar{gar},['recipient'],teÅ‹[approach],,332350,61.1015
ur-nigar{gar},['recipient'],teÅ‹[approach],,136044,61.1022
ur-nigar{gar},,,,134966,62.01
ur-nigar{gar},['representative'],,,452224,62.0116
ur-nigar{gar},,,,210338,62.0118
ur-nigar{gar},,,,303538,62.0124
ur-nigar{gar},,,,107569,62.0126
ur-nigar{gar},,,,131960,62.0126
ur-nigar{gar},,,,109494,62.0207
ur-nigar{gar},,,,105815,62.0217
ur-nigar{gar},,,,210632,62.0217
ur-nigar{gar},,,,131891,62.0226
ur-nigar{gar},['recipient'],teÅ‹[approach],,134967,62.03
ur-nigar{gar},,,,103567,62.0301
ur-nigar{gar},,,,107577,62.0303
ur-nigar{gar},,kaguruk[supervisor],,135020,62.0304
ur-nigar{gar},,,,416475,62.0304
ur-nigar{gar},['recipient'],teÅ‹[approach],,134258,62.0308
ur-nigar{gar},,,,212084,62.0311
ur-nigar{gar},,,,107573,62.0312
ur-nigar{gar},,,,107575,62.0314
ur-nigar{gar},,,,116823,62.0318
ur-nigar{gar},,,,131995,62.0321
ur-nigar{gar},,kaguruk[supervisor],,122213,62.0324
ur-nigar{gar},,,,118596,62.0325
ur-nigar{gar},,,,109496,62.0328
ur-nigar{gar},,,,107576,62.0329
ur-nigar{gar},['intermediary'],nubanda[overseer],,143126,62.04
ur-nigar{gar},,,,102443,62.0403
ur-nigar{gar},,,,126517,62.0404
ur-nigar{gar},,,,303470,62.0405
ur-nigar{gar},,,,109498,62.0406
ur-nigar{gar},,,,123606,62.0408
ur-nigar{gar},,,,122619,62.0419
ur-nigar{gar},['recipient'],muhaldim[cook],,212114,62.0419
ur-nigar{gar},,,,416471,62.042
ur-nigar{gar},,,,100998,62.0421
ur-nigar{gar},,,,107578,62.0426
ur-nigar{gar},,,,109499,62.0428
ur-nigar{gar},['recipient'],teÅ‹[approach],,303489,62.0428
ur-nigar{gar},,,,303488,62.0503
ur-nigar{gar},,,,123446,62.0506
ur-nigar{gar},,,,123532,62.0509
ur-nigar{gar},,,,145798,62.051
ur-nigar{gar},,,,130334,62.0518
ur-nigar{gar},,,,107581,62.0524
ur-nigar{gar},,,,211514,62.0524
ur-nigar{gar},,,,303786,62.053
ur-nigar{gar},,,,320662,62.0608
ur-nigar{gar},,,,332351,62.0613
ur-nigar{gar},,,,212135,62.0613
ur-nigar{gar},,,,131944,62.0614
ur-nigar{gar},,,,116822,62.0617
ur-nigar{gar},,,,101412,62.062
ur-nigar{gar},['recipient'],teÅ‹[approach],,211614,62.0627
ur-nigar{gar},,,,107584,62.0705
ur-nigar{gar},,,,107585,62.071
ur-nigar{gar},,,,123661,62.0712
ur-nigar{gar},,,,303558,62.0719
ur-nigar{gar},,,,123376,62.072
ur-nigar{gar},,,,123624,62.0722
ur-nigar{gar},,kaguruk[supervisor],,125834,62.0804
ur-nigar{gar},,,,116824,62.0819
ur-nigar{gar},,,,303532,62.0821
ur-nigar{gar},,,,128826,62.0825
ur-nigar{gar},,,,123728,62.09
ur-nigar{gar},,,,123390,62.0917
ur-nigar{gar},['recipient'],teÅ‹[approach],,212076,62.1002
ur-nigar{gar},,,,101413,62.1007
ur-nigar{gar},,,,131921,62.1014
ur-nigar{gar},,kaguruk[supervisor],,107592,62.1029
ur-nigar{gar},,,,101766,62.1112
ur-nigar{gar},['recipient'],teÅ‹[approach],,123445,62.113
ur-nigar{gar},,,,126807,62.12
ur-nigar{gar},,kuÅ¡[official],,129418,62.12
ur-nigar{gar},,dumu[child],,145539,62.12
ur-nigar{gar},,,,303549,62.1206
ur-nigar{gar},,,,123268,62.1207
ur-nigar{gar},,,,115392,62.1211
ur-nigar{gar},,,,134257,62.122
ur-nigar{gar},,,,107593,62.1223
ur-nigar{gar},,,,303496,62.1226
ur-nigar{gar},,,,115393,62.1228
ur-nigar{gar},,,,131919,63.01
ur-nigar{gar},,,,107595,63.0101
ur-nigar{gar},,,,128827,63.0102
ur-nigar{gar},,,,116827,63.0104
ur-nigar{gar},,,,123402,63.0105
ur-nigar{gar},,,,429326,63.0106
ur-nigar{gar},,,,109502,63.0111
ur-nigar{gar},,,,109503,63.0112
ur-nigar{gar},,,,303775,63.0113
ur-nigar{gar},,,,107596,63.0118
ur-nigar{gar},,,,109504,63.0118
ur-nigar{gar},,,,390784,63.0118
ur-nigar{gar},,,,303809,63.0128
ur-nigar{gar},,,,212184,63.013
ur-nigar{gar},,,,320665,63.0203
ur-nigar{gar},,,,320616,63.0204
ur-nigar{gar},,,,303550,63.0211
ur-nigar{gar},,,,116826,63.0214
ur-nigar{gar},,,,133936,63.0215
ur-nigar{gar},,,,116825,63.0216
ur-nigar{gar},,,,127331,63.0216
ur-nigar{gar},,,,320945,63.0216
ur-nigar{gar},,,,124936,63.03
ur-nigar{gar},,,,109507,63.032
ur-nigar{gar},,,,131980,63.032
ur-nigar{gar},,,,109506,63.0324
ur-nigar{gar},,,,320758,63.0325
ur-nigar{gar},,,,131985,63.0326
ur-nigar{gar},,,,143115,63.0327
ur-nigar{gar},,,,109508,63.0426
ur-nigar{gar},,,,112247,63.0508
ur-nigar{gar},,,,125552,63.06
ur-nigar{gar},,,,107599,63.0626
ur-nigar{gar},,kaguruk[supervisor],,321027,63.0626
ur-nigar{gar},,,,116839,63.07
ur-nigar{gar},,,,416208,63.07
ur-nigar{gar},,,,303553,63.0707
ur-nigar{gar},,,,303486,63.0709
ur-nigar{gar},,,,122643,63.0715
ur-nigar{gar},,,,109509,63.0719
ur-nigar{gar},,,,109510,63.0724
ur-nigar{gar},,,,107988,63.0727
ur-nigar{gar},,,,123704,63.0813
ur-nigar{gar},,,,103538,63.0826
ur-nigar{gar},,,,469860,63.083
ur-nigar{gar},,,,107990,63.0901
ur-nigar{gar},,,,107991,63.0902
ur-nigar{gar},,,,303374,63.0905
ur-nigar{gar},,,,107994,63.0906
ur-nigar{gar},,,,131863,63.0909
ur-nigar{gar},,,,109511,63.0921
ur-nigar{gar},,,,134259,63.1002
ur-nigar{gar},,,,106107,63.1004
ur-nigar{gar},,,,130505,63.1008
ur-nigar{gar},,,,134968,63.1009
ur-nigar{gar},,,,122156,63.1012
ur-nigar{gar},,,,134260,63.1019
ur-nigar{gar},,,,109512,63.1022
ur-nigar{gar},,,,126810,63.1023
ur-nigar{gar},,,,303571,63.11
ur-nigar{gar},['recipient'],teÅ‹[approach],,303616,63.11
ur-nigar{gar},,,,122710,63.1102
ur-nigar{gar},,,,218092,63.1102
ur-nigar{gar},,,,123676,63.1107
ur-nigar{gar},,,,123326,63.1115
ur-nigar{gar},,,,107998,63.1119
ur-nigar{gar},,,,320856,63.1119
ur-nigar{gar},['recipient'],teÅ‹[approach],,211511,63.112
ur-nigar{gar},,,,109513,63.1122
ur-nigar{gar},,,,320597,63.1124
ur-nigar{gar},,,,108000,63.1126
ur-nigar{gar},,,,303788,63.1128
ur-nigar{gar},,,,303504,63.12
ur-nigar{gar},,,,303544,63.12
ur-nigar{gar},,,,134261,63.1201
ur-nigar{gar},,,,109515,63.1209
ur-nigar{gar},,,,211712,63.121
ur-nigar{gar},,,,128615,63.1212
ur-nigar{gar},,,,122709,63.1215
ur-nigar{gar},,,,126319,63.1217
ur-nigar{gar},,,,135023,63.1217
ur-nigar{gar},,,,303811,63.122
ur-nigar{gar},,,,106111,63.1221
ur-nigar{gar},,,,128839,63.1223
ur-nigar{gar},,,,112272,63.1226
ur-nigar{gar},,,,320623,63.1229
ur-nigar{gar},,,,131588,63.123
ur-nigar{gar},['source'],kaguruk[supervisor],,134751,64
ur-nigar{gar},,,,201436,64
ur-nigar{gar},,,,303506,64.01
ur-nigar{gar},,,,390942,64.01
ur-nigar{gar},,,,143108,64.0101
ur-nigar{gar},,,,108004,64.0107
ur-nigar{gar},,,,212095,64.0109
ur-nigar{gar},,,,123327,64.0114
ur-nigar{gar},,,,303577,64.0116
ur-nigar{gar},,,,123246,64.0118
ur-nigar{gar},,,,133937,64.0119
ur-nigar{gar},,,,123381,64.012
ur-nigar{gar},,,,303557,64.0123
ur-nigar{gar},,,,303545,64.0125
ur-nigar{gar},,,,303480,64.0127
ur-nigar{gar},,,,108005,64.0202
ur-nigar{gar},,,,320754,64.0202
ur-nigar{gar},,,,103475,64.0205
ur-nigar{gar},,,,108006,64.0205
ur-nigar{gar},,,,125429,64.0205
ur-nigar{gar},,,,108007,64.0207
ur-nigar{gar},,,,416469,64.0211
ur-nigar{gar},,,,107608,64.0212
ur-nigar{gar},,,,303635,64.0213
ur-nigar{gar},,,,210464,64.0214
ur-nigar{gar},,,,421777,64.0219
ur-nigar{gar},,,,123709,64.022
ur-nigar{gar},,,,108008,64.0221
ur-nigar{gar},,,,102817,64.0223
ur-nigar{gar},,,,104766,64.0224
ur-nigar{gar},,,,123505,64.0224
ur-nigar{gar},,,,109518,64.0226
ur-nigar{gar},,kaguruk[supervisor],,112843,64.0228
ur-nigar{gar},,,,212092,64.0228
ur-nigar{gar},,,,143656,64.0229
ur-nigar{gar},['recipient'],teÅ‹[approach],,116829,64.0301
ur-nigar{gar},,,,320752,64.0301
ur-nigar{gar},['recipient'],teÅ‹[approach],,107609,64.0304
ur-nigar{gar},,,,320680,64.031
ur-nigar{gar},['recipient'],teÅ‹[approach],,211684,64.0311
ur-nigar{gar},,,,107611,64.0312
ur-nigar{gar},,nar[musician],,108010,64.0313
ur-nigar{gar},,,,132076,64.0313
ur-nigar{gar},,,,303495,64.0314
ur-nigar{gar},,,,125766,64.0315
ur-nigar{gar},,,,107612,64.0316
ur-nigar{gar},,,,320920,64.0318
ur-nigar{gar},,,,303813,64.032
ur-nigar{gar},,,,303541,64.0321
ur-nigar{gar},,,,303482,64.0323
ur-nigar{gar},,,,123234,64.0324
ur-nigar{gar},,,,109520,64.0326
ur-nigar{gar},,,,113606,64.0326
ur-nigar{gar},,,,109524,64.0327
ur-nigar{gar},,,,128617,64.0327
ur-nigar{gar},,,,320938,64.04
ur-nigar{gar},,,,212280,64.04
ur-nigar{gar},,,,212280,64.04
ur-nigar{gar},,,,303579,64.0405
ur-nigar{gar},,,,107614,64.0406
ur-nigar{gar},,,,108011,64.0406
ur-nigar{gar},,,,103963,64.0409
ur-nigar{gar},,,,303474,64.041
ur-nigar{gar},,,,320873,64.0411
ur-nigar{gar},,,,107615,64.0412
ur-nigar{gar},,,,303485,64.0412
ur-nigar{gar},,,,118392,64.0413
ur-nigar{gar},,,,123325,64.0413
ur-nigar{gar},,,,134262,64.0414
ur-nigar{gar},,,,123451,64.0416
ur-nigar{gar},,,,303528,64.0416
ur-nigar{gar},,,,128828,64.0417
ur-nigar{gar},,,,320865,64.0419
ur-nigar{gar},,,,107616,64.042
ur-nigar{gar},,,,124623,64.0421
ur-nigar{gar},,,,117582,64.0422
ur-nigar{gar},,,,107618,64.0423
ur-nigar{gar},,,,109523,64.0424
ur-nigar{gar},,,,116842,64.0426
ur-nigar{gar},,,,107620,64.0427
ur-nigar{gar},,,,108014,64.0427
ur-nigar{gar},,,,123244,64.0429
ur-nigar{gar},,,,211610,64.0502
ur-nigar{gar},,,,390919,64.0504
ur-nigar{gar},,,,108016,64.0505
ur-nigar{gar},,,,126442,64.0505
ur-nigar{gar},,,,134970,64.0506
ur-nigar{gar},,,,320808,64.0507
ur-nigar{gar},,,,142418,64.0509
ur-nigar{gar},,,,116844,64.0511
ur-nigar{gar},,,,136070,64.0514
ur-nigar{gar},,,,320992,64.0516
ur-nigar{gar},,,,303555,64.0517
ur-nigar{gar},,,,106306,64.0519
ur-nigar{gar},,,,303768,64.0519
ur-nigar{gar},,,,303446,64.052
ur-nigar{gar},,,,303774,64.052
ur-nigar{gar},,,,109525,64.0521
ur-nigar{gar},,,,128829,64.0521
ur-nigar{gar},,,,106174,64.0523
ur-nigar{gar},,,,134969,64.0523
ur-nigar{gar},,,,303461,64.0525
ur-nigar{gar},,,,116828,64.0526
ur-nigar{gar},['representative'],,,107626,64.0529
ur-nigar{gar},,,,303802,64.0529
ur-nigar{gar},,,,416450,64.0529
ur-nigar{gar},,,,109526,64.053
ur-nigar{gar},,,,118475,64.06
ur-nigar{gar},,,,107628,64.0607
ur-nigar{gar},,,,103304,64.0611
ur-nigar{gar},,,,124447,64.0615
ur-nigar{gar},,,,112232,64.0623
ur-nigar{gar},,,,303467,64.063
ur-nigar{gar},,,,103346,64.0705
ur-nigar{gar},,,,303787,64.0705
ur-nigar{gar},,,,123373,64.0714
ur-nigar{gar},,,,342085,64.0717
ur-nigar{gar},,,,103511,64.0719
ur-nigar{gar},,,,433576,64.0726
ur-nigar{gar},['recipient'],teÅ‹[approach],,135041,64.08
ur-nigar{gar},,,,107642,64.0803
ur-nigar{gar},,,,100189,64.0805
ur-nigar{gar},['representative'],,,127300,64.0806
ur-nigar{gar},,,,109529,64.0809
ur-nigar{gar},,,,126465,64.0809
ur-nigar{gar},,,,123567,64.0814
ur-nigar{gar},,,,113156,64.0815
ur-nigar{gar},,,,128830,64.0816
ur-nigar{gar},,,,134275,64.0816
ur-nigar{gar},,,,132020,64.0818
ur-nigar{gar},,,,123257,64.0824
ur-nigar{gar},,,,134263,64.0827
ur-nigar{gar},,,,303521,64.0827
ur-nigar{gar},,,,128831,64.0829
ur-nigar{gar},,,,212307,64.09
ur-nigar{gar},,,,212307,64.09
ur-nigar{gar},,,,110439,64.0905
ur-nigar{gar},,,,107645,64.0906
ur-nigar{gar},,,,145578,64.091
ur-nigar{gar},,,,107647,64.0912
ur-nigar{gar},,,,142419,64.0913
ur-nigar{gar},,,,107649,64.0915
ur-nigar{gar},,,,134264,64.0916
ur-nigar{gar},,,,123260,64.0921
ur-nigar{gar},,,,134972,64.0921
ur-nigar{gar},,,,134265,64.0923
ur-nigar{gar},,,,123247,64.0926
ur-nigar{gar},,,,320810,64.1002
ur-nigar{gar},,,,107652,64.1004
ur-nigar{gar},,,,303500,64.1005
ur-nigar{gar},,,,145801,64.1009
ur-nigar{gar},,,,145802,64.101
ur-nigar{gar},,,,303546,64.101
ur-nigar{gar},,,,109531,64.1013
ur-nigar{gar},,,,303572,64.1013
ur-nigar{gar},,,,112418,64.1015
ur-nigar{gar},,,,100974,64.1017
ur-nigar{gar},,,,142420,64.1017
ur-nigar{gar},,,,107655,64.1023
ur-nigar{gar},,,,201509,64.1024
ur-nigar{gar},,,,123468,64.1028
ur-nigar{gar},,,,107656,64.1029
ur-nigar{gar},,,,107657,64.1101
ur-nigar{gar},,,,122566,64.1101
ur-nigar{gar},,,,212129,64.1104
ur-nigar{gar},,,,124474,64.1112
ur-nigar{gar},,,,107659,64.1119
ur-nigar{gar},,,,303494,64.1119
ur-nigar{gar},,,,303777,64.1121
ur-nigar{gar},,,,133938,64.1123
ur-nigar{gar},,,,303785,64.1125
ur-nigar{gar},,,,424442,64.1125
ur-nigar{gar},,kaguruk[supervisor],,107661,64.1129
ur-nigar{gar},,kaguruk[supervisor],,135034,64.113
ur-nigar{gar},,,,113622,64.1202
ur-nigar{gar},,,,128832,64.1204
ur-nigar{gar},,,,145803,64.1214
ur-nigar{gar},,,,103553,64.1219
ur-nigar{gar},,,,133939,64.1223
ur-nigar{gar},,,,100335,65.01
ur-nigar{gar},['recipient'],teÅ‹[approach],,123262,65.01
ur-nigar{gar},['recipient'],teÅ‹[approach],,332196,65.01
ur-nigar{gar},,,,467843,65.01
ur-nigar{gar},,,,124475,65.0102
ur-nigar{gar},,,,132041,65.0102
ur-nigar{gar},['recipient'],teÅ‹[approach],,102188,65.0105
ur-nigar{gar},,,,126333,65.0105
ur-nigar{gar},,,,416473,65.0107
ur-nigar{gar},,,,303551,65.0112
ur-nigar{gar},,,,123556,65.0113
ur-nigar{gar},,,,126414,65.0115
ur-nigar{gar},,,,416422,65.0116
ur-nigar{gar},,,,107672,65.0118
ur-nigar{gar},,,,107673,65.0118
ur-nigar{gar},,,,109532,65.0118
ur-nigar{gar},,,,103788,65.0119
ur-nigar{gar},,,,123394,65.012
ur-nigar{gar},,teÅ‹[approach],,100337,65.0122
ur-nigar{gar},,,,111973,65.0122
ur-nigar{gar},,,,132055,65.0122
ur-nigar{gar},,,,112164,65.0124
ur-nigar{gar},,,,320969,65.0127
ur-nigar{gar},,,,212101,65.0128
